"order_month","main_category","orders_c","gmv_c","aov_c"
"2017-02-01 00:00:00.000","climatizacao","11","2405.3","218.66363636363639"
"2017-02-01 00:00:00.000","moveis_sala","12","3409.64","284.13666666666666"
"2017-02-01 00:00:00.000","eletronicos","14","1218.85","87.06071428571428"
"2017-02-01 00:00:00.000","agro_industria_e_comercio","7","224.83999999999997","32.12"
"2017-05-01 00:00:00.000","ferramentas_jardim","120","20349.67","169.58058333333332"
"2017-05-01 00:00:00.000","fashion_bolsas_e_acessorios","89","7168.000000000002","80.53932584269666"
"2017-05-01 00:00:00.000","informatica_acessorios","253","44879.379999999976","177.3888537549406"
"2017-05-01 00:00:00.000","moveis_decoracao","224","22480.68999999999","100.36022321428568"
"2017-05-01 00:00:00.000","perfumaria","132","19982.059999999994","151.3792424242424"
"2017-05-01 00:00:00.000","utilidades_domesticas","258","21454.889999999992","83.15848837209299"
"2017-05-01 00:00:00.000","telefonia","194","8803.499999999996","45.37886597938142"
"2017-05-01 00:00:00.000","fashion_roupa_feminina","4","367.5","91.875"
"2017-05-01 00:00:00.000","eletroportateis","16","5241.4400000000005","327.59000000000003"
"2017-05-01 00:00:00.000","fashion_calcados","22","1669.54","75.88818181818182"
"2017-12-01 00:00:00.000","cool_stuff","230","37569.92999999998","163.34752173913034"
"2017-12-01 00:00:00.000","automotivo","236","38970.05999999998","165.12737288135585"
"2017-12-01 00:00:00.000","cama_mesa_banho","469","50013.60999999993","106.63882729211072"
"2017-12-01 00:00:00.000","bebes","133","19649.919999999995","147.7437593984962"
"2017-12-01 00:00:00.000","esporte_lazer","430","58902.47999999996","136.9825116279069"
"2017-12-01 00:00:00.000","instrumentos_musicais","41","10823.500000000002","263.98780487804885"
"2017-12-01 00:00:00.000","utilidades_domesticas","240","25229.259999999995","105.12191666666665"
"2017-12-01 00:00:00.000","ferramentas_jardim","242","26932.589999999986","111.29169421487597"
"2017-12-01 00:00:00.000","","131","15507.359999999999","118.37679389312976"
"2017-12-01 00:00:00.000","flores","2","82.7","41.35"
"2017-12-01 00:00:00.000","agro_industria_e_comercio","9","5291.7","587.9666666666667"
"2017-12-01 00:00:00.000","market_place","11","627.36","57.03272727272727"
"2017-12-01 00:00:00.000","moveis_cozinha_area_de_servico_jantar_e_jardim","16","4277.299999999999","267.33124999999995"
"2017-12-01 00:00:00.000","industria_comercio_e_negocios","9","1828.5","203.16666666666666"
"2017-01-01 00:00:00.000","moveis_decoracao","131","12971.530000000002","99.01931297709926"
"2017-01-01 00:00:00.000","consoles_games","19","4514.4400000000005","237.6021052631579"
"2017-01-01 00:00:00.000","cama_mesa_banho","41","3869.46","94.3770731707317"
"2017-01-01 00:00:00.000","informatica_acessorios","24","3924.1400000000003","163.50583333333336"
"2017-01-01 00:00:00.000","","10","1603.6399999999999","160.36399999999998"
"2017-01-01 00:00:00.000","musica","2","19.8","9.9"
"2017-01-01 00:00:00.000","bebes","31","6217.879999999999","200.57677419354837"
"2017-01-01 00:00:00.000","eletrodomesticos_2","6","1916.7800000000002","319.46333333333337"
"2017-01-01 00:00:00.000","moveis_sala","8","1241.9","155.2375"
"2017-01-01 00:00:00.000","malas_acessorios","4","492.5","123.125"
"2017-01-01 00:00:00.000","moveis_escritorio","6","1158.35","193.0583333333333"
"2017-01-01 00:00:00.000","moveis_quarto","8","73.2","9.15"
"2018-05-01 00:00:00.000","beleza_saude","663","94732.37000000007","142.88441930618413"
"2018-05-01 00:00:00.000","consoles_games","37","5254.37","142.01"
"2018-05-01 00:00:00.000","moveis_escritorio","82","21004.17","256.1484146341463"
"2018-05-01 00:00:00.000","bebes","213","33523.239999999976","157.38610328638487"
"2018-05-01 00:00:00.000","fashion_bolsas_e_acessorios","103","11435.170000000002","111.02106796116507"
"2018-05-01 00:00:00.000","automotivo","295","40899.439999999966","138.6421694915253"
"2018-05-01 00:00:00.000","construcao_ferramentas_construcao","88","21029.6","238.97272727272727"
"2018-05-01 00:00:00.000","informatica_acessorios","396","50553.579999999965","127.66055555555546"
"2018-05-01 00:00:00.000","market_place","13","1015.4499999999999","78.11153846153846"
"2018-05-01 00:00:00.000","construcao_ferramentas_seguranca","19","6132.200000000001","322.74736842105267"
"2018-05-01 00:00:00.000","construcao_ferramentas_iluminacao","30","4354.8099999999995","145.1603333333333"
"2018-05-01 00:00:00.000","audio","19","2642.68","139.08842105263156"
"2018-05-01 00:00:00.000","climatizacao","13","1851.3000000000002","142.40769230769232"
"2018-05-01 00:00:00.000","casa_construcao","60","9825.35","163.75583333333333"
"2018-05-01 00:00:00.000","construcao_ferramentas_jardim","13","1101.73","84.74846153846154"
"2018-05-01 00:00:00.000","fashion_calcados","10","1582.7","158.27"
"2018-05-01 00:00:00.000","musica","4","676.1","169.025"
"2017-11-01 00:00:00.000","cama_mesa_banho","799","89014.57000000008","111.40747183979985"
"2017-11-01 00:00:00.000","beleza_saude","519","78315.20000000001","150.89633911368017"
"2017-11-01 00:00:00.000","casa_construcao","33","4996.620000000001","151.4127272727273"
"2017-11-01 00:00:00.000","industria_comercio_e_negocios","6","1994.8700000000001","332.47833333333335"
"2017-11-01 00:00:00.000","","108","13888.949999999997","128.60138888888886"
"2017-11-01 00:00:00.000","fashion_bolsas_e_acessorios","175","12801.73","73.15274285714285"
"2017-11-01 00:00:00.000","market_place","11","1355.98","123.27090909090909"
"2017-11-01 00:00:00.000","moveis_escritorio","75","17919.199999999997","238.92266666666663"
"2017-11-01 00:00:00.000","agro_industria_e_comercio","13","13932.49","1071.73"
"2017-11-01 00:00:00.000","dvds_blu_ray","3","79.78999999999999","26.596666666666664"
"2017-11-01 00:00:00.000","fashion_calcados","17","1707.8000000000002","100.45882352941177"
"2017-11-01 00:00:00.000","construcao_ferramentas_seguranca","12","3280.6899999999996","273.3908333333333"
"2017-11-01 00:00:00.000","cds_dvds_musicais","3","195.0","65.0"
"2017-11-01 00:00:00.000","eletrodomesticos_2","13","4854.93","373.4561538461539"
"2017-03-01 00:00:00.000","esporte_lazer","163","25422.889999999992","155.96865030674843"
"2017-03-01 00:00:00.000","relogios_presentes","73","24847.379999999997","340.37506849315065"
"2017-03-01 00:00:00.000","audio","13","1179.77","90.75153846153846"
"2017-03-01 00:00:00.000","pet_shop","40","8240.060000000001","206.00150000000002"
"2017-03-01 00:00:00.000","eletrodomesticos","9","313.29999999999995","34.8111111111111"
"2017-03-01 00:00:00.000","alimentos_bebidas","4","85.8","21.45"
"2017-03-01 00:00:00.000","casa_conforto_2","3","342.88","114.29333333333334"
"2018-08-01 00:00:00.000","telefonia","240","36572.90999999999","152.38712499999994"
"2018-08-01 00:00:00.000","pet_shop","166","24664.969999999994","148.584156626506"
"2018-08-01 00:00:00.000","fashion_bolsas_e_acessorios","121","8127.5300000000025","67.16966942148763"
"2018-08-01 00:00:00.000","informatica_acessorios","379","40079.65999999997","105.75108179419516"
"2018-08-01 00:00:00.000","bebes","198","21407.23999999999","108.1173737373737"
"2018-08-01 00:00:00.000","livros_tecnicos","28","1483.79","52.9925"
"2018-08-01 00:00:00.000","eletroportateis","23","6168.06","268.17652173913046"
"2018-08-01 00:00:00.000","market_place","8","949.27","118.65875"
"2018-08-01 00:00:00.000","climatizacao","17","3556.8999999999996","209.22941176470587"
"2018-08-01 00:00:00.000","moveis_quarto","10","2197.0","219.7"
"2018-08-01 00:00:00.000","portateis_casa_forno_e_cafe","17","2996.7200000000003","176.27764705882353"
"2018-08-01 00:00:00.000","pcs","10","8789.3","878.93"
"2018-08-01 00:00:00.000","agro_industria_e_comercio","14","5021.09","358.6492857142857"
"2018-04-01 00:00:00.000","esporte_lazer","517","65904.52999999997","127.47491295938099"
"2018-04-01 00:00:00.000","beleza_saude","614","90987.16000000006","148.18755700325744"
"2018-04-01 00:00:00.000","moveis_decoracao","450","55985.809999999954","124.41291111111101"
"2018-04-01 00:00:00.000","pet_shop","150","18339.939999999995","122.26626666666664"
"2018-04-01 00:00:00.000","cool_stuff","192","34687.509999999995","180.66411458333332"
"2018-04-01 00:00:00.000","construcao_ferramentas_jardim","12","1355.2399999999998","112.93666666666665"
"2018-04-01 00:00:00.000","industria_comercio_e_negocios","47","5556.51","118.2236170212766"
"2018-04-01 00:00:00.000","brinquedos","193","23177.04999999999","120.08834196891186"
"2018-04-01 00:00:00.000","fashion_calcados","11","1438.6999999999998","130.79090909090908"
"2018-04-01 00:00:00.000","construcao_ferramentas_ferramentas","16","1332.9900000000002","83.31187500000001"
"2018-04-01 00:00:00.000","livros_interesse_geral","42","6274.51","149.39309523809524"
"2018-04-01 00:00:00.000","moveis_sala","23","5203.77","226.2508695652174"
"2018-04-01 00:00:00.000","telefonia_fixa","10","1921.94","192.19400000000002"
"2018-04-01 00:00:00.000","construcao_ferramentas_seguranca","23","2887.2599999999998","125.53304347826086"
"2018-04-01 00:00:00.000","malas_acessorios","53","8878.48","167.51849056603774"
"2018-04-01 00:00:00.000","casa_conforto","14","1849.5","132.10714285714286"
"2018-04-01 00:00:00.000","agro_industria_e_comercio","12","4500.7","375.05833333333334"
"2018-04-01 00:00:00.000","fashion_underwear_e_moda_praia","6","359.4","59.9"
"2018-04-01 00:00:00.000","flores","2","94.5","47.25"
"2017-04-01 00:00:00.000","cama_mesa_banho","230","24130.789999999986","104.91647826086951"
"2017-04-01 00:00:00.000","informatica_acessorios","116","18368.36","158.34793103448277"
"2017-04-01 00:00:00.000","eletroportateis","20","23159.98","1157.999"
"2017-04-01 00:00:00.000","relogios_presentes","88","23336.089999999997","265.1828409090909"
"2017-04-01 00:00:00.000","construcao_ferramentas_jardim","7","1490.21","212.88714285714286"
"2017-04-01 00:00:00.000","climatizacao","13","2492.23","191.71"
"2017-04-01 00:00:00.000","artes","1","119.9","119.9"
"2017-04-01 00:00:00.000","livros_interesse_geral","12","923.3800000000001","76.94833333333334"
"2017-09-01 00:00:00.000","cama_mesa_banho","452","52388.659999999945","115.90411504424766"
"2017-09-01 00:00:00.000","relogios_presentes","248","44685.069999999985","180.1817338709677"
"2017-09-01 00:00:00.000","eletrodomesticos","10","1820.1899999999998","182.01899999999998"
"2017-09-01 00:00:00.000","ferramentas_jardim","174","21852.529999999995","125.5892528735632"
"2017-09-01 00:00:00.000","eletronicos","65","4338.96","66.75323076923077"
"2017-09-01 00:00:00.000","malas_acessorios","41","3885.38","94.76536585365854"
"2017-09-01 00:00:00.000","eletroportateis","29","10030.74","345.8875862068966"
"2017-09-01 00:00:00.000","industria_comercio_e_negocios","2","219.98","109.99"
"2017-09-01 00:00:00.000","instrumentos_musicais","22","8507.4","386.7"
"2017-09-01 00:00:00.000","moveis_escritorio","36","9118.67","253.29638888888888"
"2017-09-01 00:00:00.000","fashion_esporte","2","384.6","192.3"
"2017-09-01 00:00:00.000","moveis_cozinha_area_de_servico_jantar_e_jardim","4","409.6","102.4"
"2017-09-01 00:00:00.000","construcao_ferramentas_seguranca","3","978.64","326.2133333333333"
"2018-02-01 00:00:00.000","cama_mesa_banho","587","60373.92999999992","102.85166950596239"
"2018-02-01 00:00:00.000","eletronicos","299","14736.710000000003","49.28665551839466"
"2018-02-01 00:00:00.000","pet_shop","86","9218.24","107.18883720930232"
"2018-02-01 00:00:00.000","bebes","163","25979.90999999998","159.38595092024528"
"2018-02-01 00:00:00.000","audio","15","2828.49","188.56599999999997"
"2018-02-01 00:00:00.000","esporte_lazer","571","74628.94999999998","130.69868651488613"
"2018-02-01 00:00:00.000","agro_industria_e_comercio","20","7385.3","369.265"
"2018-02-01 00:00:00.000","papelaria","131","10090.53","77.0269465648855"
"2018-02-01 00:00:00.000","brinquedos","130","14268.25","109.75576923076923"
"2018-02-01 00:00:00.000","industria_comercio_e_negocios","29","4735.59","163.29620689655172"
"2018-02-01 00:00:00.000","instrumentos_musicais","39","9015.730000000001","231.17256410256414"
"2018-02-01 00:00:00.000","alimentos","30","1783.52","59.45066666666666"
"2018-02-01 00:00:00.000","portateis_casa_forno_e_cafe","5","3024.9","604.98"
"2018-02-01 00:00:00.000","casa_conforto_2","2","38.7","19.35"
"2018-02-01 00:00:00.000","market_place","20","1965.87","98.2935"
"2018-02-01 00:00:00.000","fashion_underwear_e_moda_praia","7","399.3","57.042857142857144"
"2018-02-01 00:00:00.000","climatizacao","11","2626.8900000000003","238.80818181818185"
"2018-02-01 00:00:00.000","artigos_de_natal","17","2059.65","121.15588235294118"
"2018-02-01 00:00:00.000","fashion_calcados","10","1033.7","103.37"
"2018-07-01 00:00:00.000","telefonia","201","26447.679999999986","131.58049751243774"
"2018-07-01 00:00:00.000","cool_stuff","112","21125.409999999996","188.61973214285712"
"2018-07-01 00:00:00.000","bebes","200","21643.409999999993","108.21704999999996"
"2018-07-01 00:00:00.000","instrumentos_musicais","32","7917.99","247.4371875"
"2018-07-01 00:00:00.000","livros_interesse_geral","25","4077.45","163.09799999999998"
"2018-07-01 00:00:00.000","malas_acessorios","53","5821.72","109.84377358490566"
"2018-07-01 00:00:00.000","construcao_ferramentas_iluminacao","40","7349.600000000001","183.74000000000004"
"2018-07-01 00:00:00.000","construcao_ferramentas_seguranca","15","1888.95","125.93"
"2018-07-01 00:00:00.000","casa_construcao","53","6388.450000000001","120.5367924528302"
"2018-07-01 00:00:00.000","moveis_cozinha_area_de_servico_jantar_e_jardim","20","3736.9500000000007","186.84750000000003"
"2018-07-01 00:00:00.000","pcs","8","11239.0","1404.875"
"2018-07-01 00:00:00.000","","41","4654.9","113.53414634146341"
"2018-07-01 00:00:00.000","telefonia_fixa","8","9319.39","1164.92375"
"2018-07-01 00:00:00.000","fraldas_higiene","3","121.0","40.333333333333336"
"2018-07-01 00:00:00.000","casa_conforto_2","2","38.7","19.35"
"2018-06-01 00:00:00.000","bebes","203","30697.399999999987","151.2187192118226"
"2018-06-01 00:00:00.000","utilidades_domesticas","454","55538.74999999996","122.3320484581497"
"2018-06-01 00:00:00.000","esporte_lazer","369","44805.719999999965","121.42471544715437"
"2018-06-01 00:00:00.000","","21","2341.23","111.48714285714286"
"2018-06-01 00:00:00.000","telefonia","201","22650.65999999999","112.6898507462686"
"2018-06-01 00:00:00.000","relogios_presentes","444","85216.57","191.92921171171173"
"2018-06-01 00:00:00.000","brinquedos","176","21149.939999999988","120.17011363636357"
"2018-06-01 00:00:00.000","eletronicos","172","9663.660000000002","56.18406976744187"
"2018-06-01 00:00:00.000","moveis_quarto","8","1668.23","208.52875"
"2018-06-01 00:00:00.000","papelaria","141","12723.280000000002","90.23602836879435"
"2018-06-01 00:00:00.000","livros_interesse_geral","32","3275.4900000000002","102.35906250000001"
"2018-06-01 00:00:00.000","pet_shop","151","19574.069999999996","129.62960264900659"
"2018-06-01 00:00:00.000","eletrodomesticos_2","18","8312.72","461.81777777777774"
"2018-06-01 00:00:00.000","casa_conforto","14","2226.6899999999996","159.04928571428567"
"2018-06-01 00:00:00.000","fashion_bolsas_e_acessorios","82","7869.950000000001","95.97500000000001"
"2018-06-01 00:00:00.000","dvds_blu_ray","5","412.78","82.556"
"2018-06-01 00:00:00.000","artes","28","2546.04","90.92999999999999"
"2018-06-01 00:00:00.000","livros_importados","9","468.17","52.01888888888889"
"2018-06-01 00:00:00.000","artigos_de_natal","6","306.19","51.031666666666666"
"2018-06-01 00:00:00.000","construcao_ferramentas_seguranca","16","2565.37","160.335625"
"2016-10-01 00:00:00.000","cama_mesa_banho","4","579.3000000000001","144.82500000000002"
"2016-10-01 00:00:00.000","beleza_saude","36","3439.25","95.53472222222223"
"2016-10-01 00:00:00.000","utilidades_domesticas","9","1287.0700000000002","143.0077777777778"
"2016-10-01 00:00:00.000","fashion_bolsas_e_acessorios","7","373.3","53.32857142857143"
"2016-10-01 00:00:00.000","audio","2","156.99","78.495"
"2016-10-01 00:00:00.000","ferramentas_jardim","5","1359.8799999999999","271.976"
"2016-10-01 00:00:00.000","moveis_escritorio","6","1300.88","216.81333333333336"
"2018-01-01 00:00:00.000","cama_mesa_banho","685","76066.82000000004","111.04645255474458"
"2018-01-01 00:00:00.000","perfumaria","206","19647.369999999995","95.37558252427182"
"2018-01-01 00:00:00.000","relogios_presentes","322","73775.14","229.11534161490684"
"2018-01-01 00:00:00.000","utilidades_domesticas","315","37527.289999999986","119.13425396825393"
"2018-01-01 00:00:00.000","consoles_games","50","7313.280000000001","146.2656"
"2018-01-01 00:00:00.000","eletroportateis","50","14261.810000000001","285.23620000000005"
"2018-01-01 00:00:00.000","ferramentas_jardim","201","26825.55999999999","133.46049751243777"
"2018-01-01 00:00:00.000","livros_interesse_geral","39","2140.25","54.87820512820513"
"2018-01-01 00:00:00.000","construcao_ferramentas_seguranca","8","2028.9900000000002","253.62375000000003"
"2018-01-01 00:00:00.000","moveis_cozinha_area_de_servico_jantar_e_jardim","20","4838.5","241.925"
"2018-01-01 00:00:00.000","artigos_de_natal","9","851.5","94.61111111111111"
"2018-01-01 00:00:00.000","livros_importados","6","583.0","97.16666666666667"
"2018-01-01 00:00:00.000","moveis_quarto","5","937.7","187.54000000000002"
"2018-03-01 00:00:00.000","automotivo","316","44190.84999999997","139.84446202531635"
"2018-03-01 00:00:00.000","relogios_presentes","406","95918.20000000003","236.2517241379311"
"2018-03-01 00:00:00.000","instrumentos_musicais","49","8931.4","182.27346938775509"
"2018-03-01 00:00:00.000","moveis_decoracao","420","50913.48999999995","121.22259523809511"
"2018-03-01 00:00:00.000","construcao_ferramentas_jardim","19","2246.6299999999997","118.2436842105263"
"2018-03-01 00:00:00.000","ferramentas_jardim","194","26421.549999999992","136.1935567010309"
"2018-03-01 00:00:00.000","moveis_escritorio","149","31165.449999999983","209.16409395973142"
"2018-03-01 00:00:00.000","eletrodomesticos","70","9876.59","141.09414285714286"
"2018-03-01 00:00:00.000","telefonia","317","24652.45999999997","77.76801261829644"
"2018-03-01 00:00:00.000","brinquedos","214","22787.04999999999","106.48154205607472"
"2018-03-01 00:00:00.000","bebes","206","40907.35999999998","198.57941747572806"
"2018-03-01 00:00:00.000","industria_comercio_e_negocios","25","2844.45","113.77799999999999"
"2018-03-01 00:00:00.000","malas_acessorios","51","5851.77","114.74058823529413"
"2018-03-01 00:00:00.000","telefonia_fixa","12","1930.59","160.8825"
"2018-03-01 00:00:00.000","climatizacao","23","2540.68","110.46434782608695"
"2018-03-01 00:00:00.000","moveis_cozinha_area_de_servico_jantar_e_jardim","12","2842.6600000000003","236.88833333333335"
"2018-03-01 00:00:00.000","fashion_esporte","1","89.9","89.9"
"2018-03-01 00:00:00.000","moveis_colchao_e_estofado","4","440.0","110.0"
"2017-07-01 00:00:00.000","sinalizacao_e_seguranca","4","475.90999999999997","118.97749999999999"
"2017-07-01 00:00:00.000","artes_e_artesanato","1","129.9","129.9"
"2017-06-01 00:00:00.000","fashion_esporte","5","470.5","94.1"
"2017-06-01 00:00:00.000","bebidas","1","49.99","49.99"
"2017-10-01 00:00:00.000","construcao_ferramentas_jardim","8","746.9","93.3625"
"2017-10-01 00:00:00.000","casa_conforto_2","3","64.5","21.5"
"2017-02-01 00:00:00.000","construcao_ferramentas_construcao","3","336.79","112.26333333333334"
"2017-12-01 00:00:00.000","artes","2","109.9","54.95"
"2017-12-01 00:00:00.000","construcao_ferramentas_ferramentas","6","349.4","58.23333333333333"
"2018-04-01 00:00:00.000","fraldas_higiene","4","149.0","37.25"
"2017-04-01 00:00:00.000","fashion_underwear_e_moda_praia","3","92.89","30.963333333333335"
"2017-04-01 00:00:00.000","musica","2","59.8","29.9"
"2017-09-01 00:00:00.000","alimentos_bebidas","5","287.46000000000004","57.492000000000004"
"2017-09-01 00:00:00.000","fashion_roupa_feminina","3","355.7","118.56666666666666"
"2017-09-01 00:00:00.000","eletrodomesticos_2","6","1669.7","278.28333333333336"
"2018-02-01 00:00:00.000","moveis_quarto","6","895.8","149.29999999999998"
"2018-07-01 00:00:00.000","fashion_underwear_e_moda_praia","2","109.8","54.9"
"2018-06-01 00:00:00.000","fashion_underwear_e_moda_praia","3","129.3","43.1"
"2018-06-01 00:00:00.000","portateis_casa_forno_e_cafe","3","3499.0","1166.3333333333333"
"2016-10-01 00:00:00.000","fashion_calcados","1","29.99","29.99"
"2018-01-01 00:00:00.000","fashion_calcados","7","666.7","95.24285714285715"
"2017-08-01 00:00:00.000","casa_conforto_2","1","25.8","25.8"
"2017-08-01 00:00:00.000","casa_construcao","1","124.8","124.8"
"2017-06-01 00:00:00.000","portateis_casa_forno_e_cafe","1","71.9","71.9"
"2017-10-01 00:00:00.000","fashion_esporte","1","59.9","59.9"
"2017-05-01 00:00:00.000","alimentos","3","387.9","129.29999999999998"
"2018-05-01 00:00:00.000","sinalizacao_e_seguranca","5","607.6","121.52000000000001"
"2018-04-01 00:00:00.000","tablets_impressao_imagem","1","52.0","52.0"
"2018-04-01 00:00:00.000","fashion_esporte","1","89.9","89.9"
"2017-04-01 00:00:00.000","moveis_colchao_e_estofado","1","109.4","109.4"
"2017-09-01 00:00:00.000","artes","3","388.53999999999996","129.51333333333332"
"2017-09-01 00:00:00.000","fashion_roupa_infanto_juvenil","1","89.99","89.99"
"2018-01-01 00:00:00.000","musica","1","24.97","24.97"
"2018-03-01 00:00:00.000","fashion_roupa_feminina","1","119.96","119.96"
"2017-01-01 00:00:00.000","instrumentos_musicais","1","339.74","339.74"
"2017-04-01 00:00:00.000","casa_conforto_2","1","12.9","12.9"
"2017-09-01 00:00:00.000","seguros_e_servicos","1","100.0","100.0"
"2017-09-01 00:00:00.000","cine_foto","1","69.0","69.0"
"2018-06-01 00:00:00.000","flores","1","108.0","108.0"
"2017-08-01 00:00:00.000","la_cuisine","2","313.0","156.5"
"2017-08-01 00:00:00.000","eletrodomesticos","42","3921.3500000000004","93.3654761904762"
"2017-08-01 00:00:00.000","beleza_saude","337","49131.62999999996","145.79118694362006"
"2017-08-01 00:00:00.000","market_place","22","1937.3899999999999","88.06318181818182"
"2017-08-01 00:00:00.000","fashion_bolsas_e_acessorios","85","6438.89","75.75164705882354"
"2017-08-01 00:00:00.000","moveis_colchao_e_estofado","2","509.39","254.695"
"2017-08-01 00:00:00.000","moveis_sala","21","2478.07","118.00333333333334"
"2017-08-01 00:00:00.000","consoles_games","78","8045.76","103.15076923076923"
"2017-08-01 00:00:00.000","audio","7","1050.7","150.1"
"2017-08-01 00:00:00.000","construcao_ferramentas_jardim","7","1286.19","183.74142857142857"
"2017-08-01 00:00:00.000","pcs","28","32400.0","1157.142857142857"
"2017-08-01 00:00:00.000","portateis_casa_forno_e_cafe","1","21.9","21.9"
"2017-07-01 00:00:00.000","cool_stuff","218","36730.46999999997","168.4883944954127"
"2017-07-01 00:00:00.000","moveis_sala","26","3826.1200000000003","147.15846153846155"
"2017-07-01 00:00:00.000","informatica_acessorios","266","38257.32999999997","143.82454887218034"
"2017-07-01 00:00:00.000","malas_acessorios","70","8153.910000000003","116.48442857142861"
"2017-07-01 00:00:00.000","market_place","13","1623.28","124.86769230769231"
"2017-07-01 00:00:00.000","instrumentos_musicais","26","7282.59","280.0996153846154"
"2017-07-01 00:00:00.000","fashion_esporte","1","69.9","69.9"
"2017-07-01 00:00:00.000","fashion_roupa_masculina","8","719.99","89.99875"
"2017-07-01 00:00:00.000","artes","3","386.75","128.91666666666666"
"2017-07-01 00:00:00.000","dvds_blu_ray","3","732.8","244.26666666666665"
"2017-07-01 00:00:00.000","artigos_de_festas","1","69.9","69.9"
"2017-07-01 00:00:00.000","moveis_quarto","4","1077.99","269.4975"
"2017-07-01 00:00:00.000","cds_dvds_musicais","4","225.0","56.25"
"2017-06-01 00:00:00.000","utilidades_domesticas","279","22975.419999999984","82.34917562724009"
"2017-06-01 00:00:00.000","eletrodomesticos","42","2507.19","59.695"
"2017-06-01 00:00:00.000","esporte_lazer","245","32076.329999999984","130.9237959183673"
"2017-06-01 00:00:00.000","eletronicos","39","2060.04","52.82153846153846"
"2017-06-01 00:00:00.000","brinquedos","150","15337.550000000001","102.25033333333334"
"2017-06-01 00:00:00.000","informatica_acessorios","212","36193.69999999999","170.72499999999997"
"2017-06-01 00:00:00.000","relogios_presentes","111","27235.739999999998","245.367027027027"
"2017-06-01 00:00:00.000","fashion_calcados","15","1243.4799999999998","82.89866666666666"
"2017-06-01 00:00:00.000","construcao_ferramentas_jardim","3","434.69000000000005","144.89666666666668"
"2017-06-01 00:00:00.000","papelaria","37","3493.57","94.42081081081082"
"2017-06-01 00:00:00.000","ferramentas_jardim","98","15495.08","158.1130612244898"
"2017-06-01 00:00:00.000","instrumentos_musicais","17","4993.05","293.7088235294118"
"2017-06-01 00:00:00.000","telefonia_fixa","12","933.6700000000001","77.80583333333334"
"2017-06-01 00:00:00.000","fashion_roupa_feminina","3","154.8","51.6"
"2017-10-01 00:00:00.000","cool_stuff","240","44690.46999999997","186.21029166666656"
"2017-10-01 00:00:00.000","automotivo","130","21419.39","164.76453846153845"
"2017-10-01 00:00:00.000","utilidades_domesticas","185","15856.680000000004","85.7117837837838"
"2017-10-01 00:00:00.000","casa_conforto","24","3514.1000000000004","146.42083333333335"
"2017-10-01 00:00:00.000","","54","15668.04","290.1488888888889"
"2017-10-01 00:00:00.000","consoles_games","99","10380.72","104.85575757575756"
"2017-10-01 00:00:00.000","alimentos_bebidas","15","2297.2299999999996","153.14866666666663"
"2017-10-01 00:00:00.000","construcao_ferramentas_construcao","14","2559.28","182.8057142857143"
"2017-10-01 00:00:00.000","malas_acessorios","52","6285.340000000001","120.8719230769231"
"2017-10-01 00:00:00.000","la_cuisine","1","137.0","137.0"
"2017-10-01 00:00:00.000","dvds_blu_ray","4","174.6","43.65"
"2017-10-01 00:00:00.000","climatizacao","9","2562.42","284.71333333333337"
"2017-10-01 00:00:00.000","fashion_roupa_masculina","8","971.9000000000001","121.48750000000001"
"2017-10-01 00:00:00.000","cds_dvds_musicais","1","45.0","45.0"
"2017-02-01 00:00:00.000","cama_mesa_banho","138","15408.529999999999","111.65601449275361"
"2017-02-01 00:00:00.000","moveis_decoracao","213","20288.61","95.25169014084507"
"2017-02-01 00:00:00.000","market_place","17","1574.2200000000003","92.60117647058826"
"2017-02-01 00:00:00.000","cool_stuff","68","12454.599999999997","183.15588235294112"
"2017-02-01 00:00:00.000","informatica_acessorios","92","11319.09","123.03358695652175"
"2017-02-01 00:00:00.000","moveis_escritorio","52","10845.98","208.57653846153846"
"2017-02-01 00:00:00.000","alimentos","8","676.73","84.59125"
"2017-02-01 00:00:00.000","audio","5","163.8","32.760000000000005"
"2017-05-01 00:00:00.000","relogios_presentes","119","36637.079999999994","307.8746218487394"
"2017-05-01 00:00:00.000","beleza_saude","261","46340.05999999997","177.54812260536386"
"2017-05-01 00:00:00.000","brinquedos","190","21896.289999999986","115.2436315789473"
"2017-05-01 00:00:00.000","consoles_games","26","2507.2","96.43076923076923"
"2017-05-01 00:00:00.000","malas_acessorios","64","12564.519999999999","196.32062499999998"
"2017-05-01 00:00:00.000","eletronicos","59","6149.110000000001","104.22220338983051"
"2017-05-01 00:00:00.000","automotivo","99","17501.25","176.78030303030303"
"2017-05-01 00:00:00.000","telefonia_fixa","9","461.82000000000005","51.31333333333334"
"2017-05-01 00:00:00.000","instrumentos_musicais","18","9639.439999999999","535.5244444444444"
"2017-05-01 00:00:00.000","livros_interesse_geral","19","1841.57","96.92473684210526"
"2017-05-01 00:00:00.000","alimentos_bebidas","10","345.49","34.549"
"2017-05-01 00:00:00.000","fashion_underwear_e_moda_praia","6","283.5","47.25"
"2017-05-01 00:00:00.000","fashion_roupa_masculina","3","608.9","202.96666666666667"
"2017-05-01 00:00:00.000","agro_industria_e_comercio","4","1579.94","394.985"
"2017-05-01 00:00:00.000","artes","6","6927.25","1154.5416666666667"
"2017-05-01 00:00:00.000","tablets_impressao_imagem","6","1415.98","235.99666666666667"
"2017-05-01 00:00:00.000","dvds_blu_ray","4","89.6","22.4"
